Date,Open,High,Low,Close
11/07/2020,9288.57,9302.22,9188.13,9237.13
12/07/2020,9237.13,9339.99,9169.13,9300.95
13/07/2020,9300.95,9336.42,9201.18,9237.89
14/07/2020,9237.89,9279.57,9109.7,9256.07
15/07/2020,9256.07,9272.57,9160.89,9193.22
16/07/2020,9193.22,9216.53,9029.17,9133.23
17/07/2020,9133.23,9183.08,9080.61,9156.79
18/07/2020,9156.79,9205.94,9125.92,9177.22
19/07/2020,9177.22,9238.3,9113.41,9216.02
20/07/2020,9216.02,9224.76,9136.9,9164.42
21/07/2020,9164.42,9435.55,9162.25,9392.83
22/07/2020,9392.83,9551.87,9289.85,9537.24
23/07/2020,9537.24,9675.5,9458.25,9615.21
24/07/2020,9615.21,9647.83,9477.19,9550.23
25/07/2020,9550.23,9744.72,9536.76,9708.41
26/07/2020,9708.41,10140.55,9659.08,9942.01
27/07/2020,9942.01,11397.48,9935.51,11042.94
28/07/2020,11042.94,11253.39,10590.98,10933.26
29/07/2020,10933.26,11348.53,10854.04,11112.04
30/07/2020,11112.04,11182.76,10875.14,11113.66
31/07/2020,11113.66,11454.11,10981.87,11352.72
01/08/2020,11352.72,11874.77,11240.98,11812.42
02/08/2020,11812.42,12106.89,10694.22,11063.5
03/08/2020,11063.5,11476.29,10945.66,11234.73
04/08/2020,11234.73,11415.16,11021.07,11194.18
05/08/2020,11194.18,11791.62,11095.47,11752.05
06/08/2020,11752.05,11909.81,11577.8,11771.27
07/08/2020,11771.27,11912.62,11350.42,11603.82
08/08/2020,11603.82,11811.4,11534.87,11770.77
09/08/2020,11770.77,11802.93,11533.93,11686.34
10/08/2020,11686.34,12074.31,11640.41,11897.41
11/08/2020,11897.41,11940.4,11138.6,11389.01
12/08/2020,11389.01,11621.05,11182.8,11570.19
13/08/2020,11570.19,11795.34,11284.57,11790.68
14/08/2020,11790.68,11863.43,11657.2,11774.52
15/08/2020,11774.52,11981.62,11697.88,11860.91
16/08/2020,11860.91,11934.96,11701.22,11917.97
17/08/2020,11917.97,12474.73,11775.66,12301.19
18/08/2020,12301.19,12397.4,11855.24,11956.69
19/08/2020,11956.69,12021.8,11592.2,11760.37
20/08/2020,11760.37,11888.72,11679.03,11863.43
21/08/2020,11863.43,11882.67,11494.52,11527.35
22/08/2020,11527.35,11686.02,11379.06,11670.42
23/08/2020,11670.42,11713.62,11521.6,11651.52
24/08/2020,11651.52,11827.45,11594.64,11756.4
25/08/2020,11756.4,11767.64,11130.36,11330.56
26/08/2020,11330.56,11542.65,11259.23,11466.89
27/08/2020,11466.89,11591.64,11135.52,11331.02
28/08/2020,11331.02,11553.81,11289.07,11535.21
29/08/2020,11535.21,11585.98,11433.8,11480.48
30/08/2020,11480.48,11718.98,11470.07,11716.54
31/08/2020,11716.54,11775.27,11586.36,11657.81
01/09/2020,11657.81,12062.06,11540.42,11926.69
02/09/2020,11926.69,11954.28,11219.19,11397.9
03/09/2020,11397.9,11469.2,10017.43,10174.62
04/09/2020,10174.62,10638.71,10020.02,10467.33
05/09/2020,10467.33,10570.95,9880.05,10167.97
06/09/2020,10167.97,10361.12,10019.56,10260.37
07/09/2020,10260.37,10411.92,9893.68,10379.08
08/09/2020,10379.08,10443.72,9855.68,10128.54
09/09/2020,10128.54,10349.09,9989.63,10228.85
10/09/2020,10228.85,10493.32,10221.37,10345.68
11/09/2020,10345.68,10412.6,10215.49,10398.5
12/09/2020,10398.5,10486.76,10282.43,10448.0
13/09/2020,10448.0,10578.97,10224.4,10332.36
14/09/2020,10332.36,10753.33,10259.62,10678.31
15/09/2020,10678.31,10936.89,10632.26,10786.7
16/09/2020,10786.7,11094.7,10670.02,10957.1
17/09/2020,10957.1,11047.25,10755.99,10945.14
18/09/2020,10945.14,11040.66,10823.93,10937.89
19/09/2020,10937.89,11173.88,10898.63,11083.61
20/09/2020,11083.61,11083.9,10775.23,10921.85
21/09/2020,10921.85,10992.25,10319.73,10418.14
22/09/2020,10418.14,10576.92,10365.99,10534.73
23/09/2020,10534.73,10546.48,10166.62,10238.09
24/09/2020,10238.09,10792.17,10213.75,10742.98
25/09/2020,10742.98,10762.38,10562.14,10694.12
26/09/2020,10694.12,10822.99,10658.15,10734.23
27/09/2020,10734.23,10810.35,10612.42,10781.47
28/09/2020,10781.47,10951.6,10649.18,10699.0
29/09/2020,10699.0,10863.02,10641.03,10841.29
30/09/2020,10841.29,10850.12,10666.17,10779.42
01/10/2020,10779.42,10926.47,10454.66,10622.79
02/10/2020,10622.79,10668.49,10388.07,10576.64
03/10/2020,10576.64,10602.28,10507.49,10552.04
04/10/2020,10552.04,10699.94,10534.5,10675.52
05/10/2020,10675.52,10799.53,10627.77,10795.11
06/10/2020,10795.11,10801.66,10533.32,10603.9
07/10/2020,10603.9,10679.76,10554.41,10672.67
08/10/2020,10672.67,10957.42,10541.2,10929.4
09/10/2020,10929.4,11109.32,10839.3,11058.78
10/10/2020,11058.78,11485.43,11057.98,11301.57
11/10/2020,11301.57,11434.1,11284.09,11375.51
12/10/2020,11375.51,11725.28,11223.99,11539.76
13/10/2020,11539.76,11561.69,11314.56,11427.29
14/10/2020,11427.29,11550.25,11298.88,11429.3
15/10/2020,11429.3,11607.59,11269.05,11508.31
16/10/2020,11508.31,11545.35,11224.89,11326.25
17/10/2020,11326.25,11410.01,11270.69,11367.65
18/10/2020,11367.65,11513.68,11357.25,11513.33
19/10/2020,11513.33,11821.95,11417.11,11756.88
20/10/2020,11756.88,12047.73,11688.39,11921.78
21/10/2020,11921.78,13236.39,11900.51,12813.11
22/10/2020,12813.11,13197.69,12700.74,12990.25
23/10/2020,12990.25,13031.82,12732.62,12937.2
24/10/2020,12937.2,13167.31,12886.47,13126.13
25/10/2020,13126.13,13346.7,12910.39,13041.21
26/10/2020,13041.21,13241.79,12797.05,13069.43
27/10/2020,13069.43,13783.14,13060.64,13646.02
28/10/2020,13646.02,13855.57,12906.15,13285.97
29/10/2020,13285.97,13643.6,12985.56,13462.18
30/10/2020,13462.18,13674.89,13132.53,13565.95
31/10/2020,13565.95,14077.8,13432.24,13803.41
01/11/2020,13803.41,13897.02,13630.22,13761.72
02/11/2020,13761.72,13828.48,13221.65,13571.24
03/11/2020,13571.24,14071.54,13300.84,14023.78
04/11/2020,14023.78,14258.9,13539.13,14157.73
05/11/2020,14157.73,15739.47,14114.37,15599.92
06/11/2020,15599.92,15948.88,15219.57,15590.62
07/11/2020,15590.62,15765.02,14427.34,14838.16
08/11/2020,14838.16,15653.89,14739.11,15488.25
09/11/2020,15488.25,15812.23,14833.13,15335.03
10/11/2020,15335.03,15476.99,15099.11,15313.73
11/11/2020,15313.73,15983.03,15288.76,15707.08
12/11/2020,15707.08,16348.99,15476.25,16306.53
13/11/2020,16306.53,16482.62,15975.8,16332.85
14/11/2020,16332.85,16334.29,15720.61,16075.95
15/11/2020,16075.95,16156.82,15796.03,15964.7
16/11/2020,15964.7,16876.48,15877.77,16721.46
17/11/2020,16721.46,17857.37,16563.5,17681.54
18/11/2020,17681.54,18466.1,17260.91,17786.27
19/11/2020,17786.27,18172.87,17365.08,17824.64
20/11/2020,17824.64,18814.87,17764.07,18672.78
21/11/2020,18672.78,18966.12,18359.06,18704.06
22/11/2020,18704.06,18757.55,17635.18,18430.59
23/11/2020,18430.59,18761.66,18010.51,18385.74
24/11/2020,18385.74,19419.49,18117.78,19157.16
25/11/2020,19157.16,19488.81,18519.89,18725.76
26/11/2020,18725.76,18907.31,16270.37,17175.86
27/11/2020,17175.86,17479.12,16462.87,17155.0
28/11/2020,17155.0,17893.95,16895.0,17739.9
29/11/2020,17739.9,18347.24,17543.55,18199.23
30/11/2020,18199.23,19850.23,18199.03,19686.87
01/12/2020,19686.87,19911.79,18194.17,18792.03
02/12/2020,18792.03,19337.16,18350.0,19226.19
03/12/2020,19226.19,19608.49,18888.12,19448.44
04/12/2020,19448.44,19541.62,18603.79,18665.0
05/12/2020,18665.0,19178.4,18514.92,19156.84
06/12/2020,19156.84,19417.33,18885.88,19378.94
07/12/2020,19378.94,19411.51,18909.97,19181.41
08/12/2020,19181.41,19295.38,18227.31,18323.52
09/12/2020,18323.52,18639.24,17669.15,18549.92
10/12/2020,18549.92,18554.32,17920.56,18250.47
11/12/2020,18250.47,18295.1,17598.13,18034.86
12/12/2020,18034.86,18948.78,18033.05,18814.98
13/12/2020,18814.98,19414.65,18733.67,19169.05
14/12/2020,19169.05,19339.6,19001.22,19274.69
15/12/2020,19274.69,19553.23,19060.06,19441.96
16/12/2020,19441.96,21527.36,19299.86,21352.13
17/12/2020,21352.13,23698.98,21240.41,22822.17
18/12/2020,22822.17,23271.54,22345.87,23135.57
19/12/2020,23135.57,24114.51,22755.03,23844.72
20/12/2020,23844.72,24252.16,23095.72,23467.06
21/12/2020,23467.06,24077.7,22015.91,22727.13
22/12/2020,22727.13,23833.23,22378.26,23823.32
23/12/2020,23823.32,24082.98,22641.37,23239.5
24/12/2020,23239.5,23778.56,22716.45,23724.2
25/12/2020,23724.2,24776.64,23417.43,24707.98
26/12/2020,24707.98,26780.61,24494.27,26445.7
27/12/2020,26445.7,28340.08,25805.96,26249.27
28/12/2020,26249.27,27461.63,26085.96,27039.45
29/12/2020,27039.45,27383.6,25864.25,27360.78
30/12/2020,27360.78,28990.2,27360.09,28889.61
31/12/2020,28889.61,29301.67,27957.13,28972.4
01/01/2021,28972.4,29666.33,28748.21,29388.94
02/01/2021,29388.94,33257.29,29036.26,32203.64
03/01/2021,32203.64,34789.34,32010.59,33063.48
04/01/2021,33063.48,33622.7,28493.29,32030.55
05/01/2021,32030.55,34487.44,29985.29,34038.29
06/01/2021,34038.29,36973.76,33404.2,36849.86
07/01/2021,36849.86,40365.87,36340.01,39479.41
08/01/2021,39479.41,41964.96,36640.51,40636.24
09/01/2021,40636.24,41400.48,38783.61,40236.66
10/01/2021,40236.66,41427.88,35283.65,38202.08
11/01/2021,38202.08,38266.42,30308.4,35496.03
12/01/2021,35496.03,36620.28,32522.98,34058.4
13/01/2021,34058.4,37809.67,32405.89,37380.85
14/01/2021,37380.85,40093.43,36751.89,39155.58
15/01/2021,39155.58,39695.43,34396.19,36790.17
16/01/2021,36790.17,37942.44,35395.88,36025.26
17/01/2021,36025.26,36860.67,33854.83,35839.51
18/01/2021,35839.51,37429.24,34784.4,36623.04
19/01/2021,36623.04,37867.53,35917.28,35932.79
20/01/2021,35932.79,36409.96,33519.59,35501.38
21/01/2021,35501.38,35619.6,30067.14,30840.3
22/01/2021,30840.3,33857.39,28817.3,33008.02
23/01/2021,33008.02,33484.73,31430.15,32107.29
24/01/2021,32107.29,33090.99,30957.56,32283.66
25/01/2021,32283.66,34881.18,31937.09,32275.27
26/01/2021,32275.27,32943.69,30853.17,32516.52
27/01/2021,32516.52,32580.05,29236.73,30423.05
28/01/2021,30423.05,33880.92,29905.53,33443.87
29/01/2021,33443.87,38631.5,31996.08,34252.08
30/01/2021,34252.08,34906.15,32858.0,34317.82
31/01/2021,34317.82,34381.7,32214.08,33143.22
01/02/2021,33143.22,34714.34,32340.24,33535.94
02/02/2021,33535.94,36004.47,33459.48,35524.43
03/02/2021,35524.43,37704.8,35413.72,37677.34
04/02/2021,37677.34,38741.89,36199.19,36983.42
05/02/2021,36983.42,38343.92,36626.5,38310.24
06/02/2021,38310.24,40989.11,38247.96,39267.01
07/02/2021,39267.01,39721.59,37408.16,38868.82
08/02/2021,38868.82,46606.82,38063.87,46437.41
09/02/2021,46437.41,48209.59,45051.46,46509.57
10/02/2021,46509.57,47349.86,43743.99,44854.95
11/02/2021,44854.95,48664.81,44032.66,48006.18
12/02/2021,48006.18,48930.99,46243.85,47435.54
13/02/2021,47435.54,48171.46,46291.19,47222.32
14/02/2021,47222.32,49642.39,47096.92,48652.87
15/02/2021,48652.87,49031.74,45910.0,47936.51
16/02/2021,47936.51,50561.53,47068.63,49184.63
17/02/2021,49184.63,52622.68,48967.72,52154.91
18/02/2021,52154.91,52550.6,50874.81,51591.61
19/02/2021,51591.61,56331.09,50766.83,55933.47
20/02/2021,55933.47,57528.16,54140.61,55900.84
21/02/2021,55900.84,58348.75,55516.07,57469.95
22/02/2021,57469.95,57540.74,48194.31,54121.17
23/02/2021,54121.17,54164.35,44983.39,48898.7
24/02/2021,48898.7,51399.55,47015.55,49738.17
25/02/2021,49738.17,52086.34,46728.88,47082.87
26/02/2021,47082.87,48438.38,44153.46,46324.5
27/02/2021,46324.5,48362.8,45063.84,46191.39
28/02/2021,46191.39,46645.9,43061.92,45261.03
01/03/2021,45261.03,49812.2,45058.98,49635.07
02/03/2021,49635.07,50221.14,47097.84,48501.21
03/03/2021,48501.21,52625.39,48176.64,50392.55
04/03/2021,50392.55,51792.65,47516.91,48363.74
05/03/2021,48363.74,49467.19,46311.43,48775.37
06/03/2021,48775.37,49185.32,47099.07,48892.8
07/03/2021,48892.8,51455.54,48892.8,50964.18
08/03/2021,50964.18,52408.08,49341.09,52405.02
09/03/2021,52405.02,54933.93,51888.98,54928.7
10/03/2021,54928.7,57396.59,53054.34,55893.31
11/03/2021,55893.31,58142.77,54314.65,57809.41
12/03/2021,57809.41,58069.58,55089.68,57256.22
13/03/2021,57256.22,61749.15,56103.32,61179.79
14/03/2021,61179.79,61674.66,58980.95,58998.89
15/03/2021,58998.89,60589.17,54857.68,55665.01
16/03/2021,55665.01,56936.04,53269.13,56925.01
17/03/2021,56925.01,58975.28,54156.11,58909.0
18/03/2021,58909.0,60077.79,57022.2,57643.32
19/03/2021,57643.32,59453.32,56283.37,58060.21
20/03/2021,58060.21,59911.7,57837.79,58101.34
21/03/2021,58101.34,58621.34,55635.61,57374.95
22/03/2021,57374.95,58431.44,53795.78,54095.36
23/03/2021,54095.36,55836.27,52984.36,54355.45
24/03/2021,54355.45,57202.53,51685.15,52303.02
25/03/2021,52303.02,53199.52,50406.31,51336.09
26/03/2021,51336.09,55083.9,51275.54,55055.43
27/03/2021,55055.43,56606.78,53991.0,55863.73
28/03/2021,55863.73,56561.55,54717.97,55781.01
29/03/2021,55781.01,58413.9,54910.57,57626.1
30/03/2021,57626.1,59402.27,57055.21,58781.54
31/03/2021,58781.54,59818.5,56918.81,58793.8
01/04/2021,58793.8,59469.45,57949.11,58730.82
02/04/2021,58730.82,60061.51,58458.46,58987.8
03/04/2021,58987.8,59770.87,56958.04,57074.97
04/04/2021,57074.97,58493.73,56493.38,58219.43
05/04/2021,58219.43,59235.68,56833.44,59119.56
06/04/2021,59119.56,59464.31,57369.44,58010.35
07/04/2021,58010.35,58628.19,55467.58,55951.98
08/04/2021,55951.98,58150.23,55711.07,58084.46
09/04/2021,58084.46,58881.94,57694.22,58106.85
10/04/2021,58106.85,61193.5,57885.43,59784.8
11/04/2021,59784.8,60673.37,59218.25,59980.45
12/04/2021,59980.45,61233.29,59421.37,59845.76
13/04/2021,59845.76,63682.32,59811.31,63558.48
14/04/2021,63558.48,64859.81,61312.98,62964.27
15/04/2021,62964.27,63826.89,62038.33,63233.03
16/04/2021,63233.03,63567.11,60048.13,61416.41
17/04/2021,61416.41,62541.21,59712.92,60056.07
18/04/2021,60056.07,60393.33,52785.1,56246.82
19/04/2021,56246.82,57590.64,54291.08,55680.11
20/04/2021,55680.11,57101.05,53429.73,56496.06
21/04/2021,56496.06,56801.94,53640.81,53803.25
22/04/2021,53803.25,55458.61,50519.78,51717.61
23/04/2021,51717.61,52112.75,47495.24,51178.03
24/04/2021,51178.03,51223.86,48769.48,50115.99
25/04/2021,50115.99,50576.4,47073.07,49120.97
26/04/2021,49120.97,54389.71,48843.41,54062.29
27/04/2021,54062.29,55490.94,53357.59,55073.48
28/04/2021,55073.48,56461.55,53886.63,54877.94
29/04/2021,54877.94,55217.24,52399.42,53581.58
30/04/2021,53581.58,57984.34,53089.93,57757.97
01/05/2021,57757.97,58498.65,57057.4,57843.16
02/05/2021,57843.16,57934.82,56092.72,56623.51
03/05/2021,56623.51,58963.84,56531.6,57195.07
04/05/2021,57195.07,57226.81,53108.04,53244.07
05/05/2021,53244.07,57944.11,52978.89,57506.88
06/05/2021,57506.88,58392.76,55299.4,56441.94
07/05/2021,56441.94,58695.29,55311.16,57374.33
08/05/2021,57374.33,59521.69,56985.44,58943.13
09/05/2021,58943.13,59276.99,56350.98,58294.18
10/05/2021,58294.18,59587.03,54239.16,55870.01
11/05/2021,55870.01,56928.37,54490.38,56747.52
12/05/2021,56747.52,58005.44,49182.89,49504.08
13/05/2021,49504.08,51377.99,47029.73,49700.6
14/05/2021,49700.6,51554.66,48910.06,49887.96
15/05/2021,49887.96,50710.05,46606.18,46775.29
16/05/2021,46775.29,49808.83,43918.69,46490.71
17/05/2021,46490.71,46665.19,42130.83,43552.14
18/05/2021,43552.14,45819.36,42309.39,42886.02
19/05/2021,42886.02,43564.34,29925.2,36771.87
20/05/2021,36771.87,42520.03,35009.25,40597.4
21/05/2021,40597.4,42252.07,33552.8,37350.39
22/05/2021,37350.39,38841.92,35287.71,37491.5
23/05/2021,37491.5,38304.55,31157.18,34716.84
24/05/2021,34716.84,39945.35,34467.32,38837.76
25/05/2021,38837.76,39842.9,36509.09,38387.36
26/05/2021,38387.36,40854.81,37855.81,39295.08
27/05/2021,39295.08,40408.95,37211.84,38538.84
28/05/2021,38538.84,38879.6,34733.76,35680.92
29/05/2021,35680.92,37307.1,33666.06,34611.58
30/05/2021,34611.58,36481.62,33400.65,35662.59
31/05/2021,35662.59,37512.8,34202.86,37290.83
01/06/2021,37290.83,37910.19,35733.52,36683.51
02/06/2021,36683.51,38225.18,35935.34,37576.98
03/06/2021,37576.98,39482.46,37199.92,39229.66
04/06/2021,39229.66,39273.49,35617.03,36861.5
05/06/2021,36861.5,37911.76,34846.16,35538.4
06/06/2021,35538.4,36453.81,35264.34,35798.57
07/06/2021,35798.57,36790.39,33367.12,33582.86
08/06/2021,33582.86,34061.09,31034.35,33409.38
09/06/2021,33409.38,37528.42,32435.18,37391.58
10/06/2021,37391.58,38387.2,35821.05,36680.78
11/06/2021,36680.78,37665.85,35981.84,37339.98
12/06/2021,37339.98,37445.32,34655.21,35541.78
13/06/2021,35541.78,39374.68,34802.24,39017.37
14/06/2021,39017.37,41025.42,38755.79,40526.63
15/06/2021,40526.63,41307.06,39526.69,40161.86
16/06/2021,40161.86,40487.98,38122.04,38345.41
17/06/2021,38345.41,39537.42,37386.57,38082.3
18/06/2021,38082.3,38201.23,35158.89,35830.29
19/06/2021,35830.29,36443.26,34863.17,35515.38
20/06/2021,35515.38,36139.95,33377.82,35602.26
21/06/2021,35602.26,35760.61,31284.7,31652.62
22/06/2021,31652.62,33312.87,28908.07,32537.58
23/06/2021,32537.58,34831.93,31790.02,33678.64
24/06/2021,33678.64,35267.23,32340.83,34649.84
25/06/2021,34649.84,35494.5,31290.25,31593.86
26/06/2021,31593.86,32680.58,30190.9,32307.35
27/06/2021,32307.35,34754.5,32031.15,34713.81
28/06/2021,34713.81,35292.57,33890.86,34487.11
29/06/2021,34487.11,36624.75,34243.82,35901.41
30/06/2021,35901.41,36090.37,34062.04,35056.39
01/07/2021,35056.39,35065.41,32757.33,33543.11
02/07/2021,33543.11,33968.47,32715.18,33804.54
03/07/2021,33804.54,34944.91,33333.05,34682.84
04/07/2021,34682.84,35945.36,34390.95,35287.97
05/07/2021,35287.97,35290.8,33151.51,33702.79
06/07/2021,33702.79,35096.65,33558.75,34237.66
07/07/2021,34237.66,35066.82,33807.42,33880.79
08/07/2021,33880.79,33934.31,32108.68,32874.01
09/07/2021,32874.01,34076.49,32274.31,33804.2
10/07/2021,33804.2,34253.5,33030.16,33515.13
11/07/2021,33515.13,34595.69,33335.4,34249.3
12/07/2021,34249.3,34658.46,32660.38,33088.51
13/07/2021,33088.51,33335.54,32206.14,32737.47
14/07/2021,32737.47,33099.2,31601.99,32820.5
15/07/2021,32820.5,33188.54,31133.75,31867.46
16/07/2021,31867.46,32256.94,31046.14,31401.76
17/07/2021,31401.76,31966.25,31194.16,31546.64
18/07/2021,31546.64,32446.17,31131.67,31806.3
19/07/2021,31806.3,31907.17,30487.11,30847.55
20/07/2021,30847.55,31063.88,29320.09,29795.55
21/07/2021,29795.55,32814.13,29513.88,32139.48
22/07/2021,32139.48,32604.4,31738.48,32299.47
23/07/2021,32299.47,33637.93,32012.62,33637.92
24/07/2021,33637.92,34519.75,33429.09,34282.56
25/07/2021,34282.56,35382.63,33892.36,35369.93
26/07/2021,35369.93,40553.85,35270.24,37269.52
27/07/2021,37269.52,39535.5,36422.45,39496.69
28/07/2021,39496.69,40906.09,38809.89,40030.01
29/07/2021,40030.01,40633.62,39281.83,40030.52
30/07/2021,40030.52,42301.76,38346.18,42231.83
31/07/2021,42231.83,42373.59,41065.61,41474.72
01/08/2021,41474.72,42584.65,39471.54,39870.76
02/08/2021,39870.76,40446.6,38698.01,39158.53
03/08/2021,39158.53,39779.45,37679.22,38189.3
04/08/2021,38189.3,39961.11,37526.24,39738.56
05/08/2021,39738.56,41409.14,37330.04,40888.18
06/08/2021,40888.18,43363.62,39895.05,42852.18
07/08/2021,42852.18,44731.51,42473.57,44617.96
08/08/2021,44617.96,45310.33,43300.59,43827.75
09/08/2021,43827.75,46476.01,42818.07,46292.61
10/08/2021,46292.61,46707.56,44663.2,45601.03
11/08/2021,45601.03,46763.89,45360.51,45556.69
12/08/2021,45556.69,46214.21,43786.4,44425.52
13/08/2021,44425.52,47890.79,44260.38,47832.93
14/08/2021,47832.93,48136.25,46049.28,47102.03
15/08/2021,47102.03,47390.93,45595.22,47015.94
16/08/2021,47015.94,48064.42,45681.1,45927.4
17/08/2021,45927.4,47100.97,44438.79,44684.43
18/08/2021,44684.43,46024.97,44240.9,44714.54
19/08/2021,44714.54,47044.06,43982.21,46761.49
20/08/2021,46761.49,49377.5,46652.0,49336.45
21/08/2021,49336.45,49809.82,48330.03,48867.87
22/08/2021,48867.87,49512.19,48119.98,49289.71
23/08/2021,49289.71,50513.83,49048.25,49521.06
24/08/2021,49521.06,49859.97,47580.66,47690.54
25/08/2021,47690.54,49257.74,47135.07,48996.44
26/08/2021,48996.44,49358.2,46456.68,46852.22
27/08/2021,46852.22,49166.31,46376.81,49088.1
28/08/2021,49088.1,49306.47,48386.9,48918.9
29/08/2021,48918.9,49653.49,47841.49,48794.26
30/08/2021,48794.26,48878.11,46872.47,46993.31
31/08/2021,46993.31,48252.74,46713.72,47159.26
01/09/2021,47159.26,49062.05,46544.74,48840.01
02/09/2021,48840.01,50374.89,48632.7,49280.77
03/09/2021,49280.77,51056.15,48362.56,50019.51
04/09/2021,50019.51,50549.35,49501.12,49935.29
05/09/2021,49935.29,51890.18,49499.28,51784.16
06/09/2021,51784.16,52766.16,51035.68,52693.32
07/09/2021,52693.32,52919.24,43904.42,46856.31
08/09/2021,46856.31,47362.35,44475.76,46073.45
09/09/2021,46073.45,47335.29,45572.3,46392.85
10/09/2021,46392.85,47026.67,44198.27,44853.1
11/09/2021,44853.1,45987.63,44741.98,45166.12
12/09/2021,45166.12,46403.5,44765.82,46049.72
13/09/2021,46049.72,46821.84,43511.3,44958.56
14/09/2021,44958.56,47263.56,44776.37,47129.01
15/09/2021,47129.01,48457.3,46725.15,48148.45
16/09/2021,48148.45,48498.51,47050.55,47764.47
17/09/2021,47764.47,48172.36,46770.31,47297.98
18/09/2021,47297.98,48808.0,47066.47,48312.46
19/09/2021,48312.46,48376.3,46864.5,47251.76
20/09/2021,47251.76,47340.49,42552.63,42925.46
21/09/2021,42925.46,43625.93,39767.17,40709.59
22/09/2021,40709.59,44012.22,40589.07,43576.15
23/09/2021,43576.15,44994.17,43108.42,44893.87
24/09/2021,44893.87,45143.18,40807.2,42848.41
25/09/2021,42848.41,42992.94,41710.08,42721.91
26/09/2021,42721.91,43928.49,40825.4,43201.79
27/09/2021,43201.79,44360.41,42139.24,42187.51
28/09/2021,42187.51,42781.24,40924.13,41056.79
29/09/2021,41056.79,42603.18,40790.67,41539.43
30/09/2021,41539.43,44106.6,41436.79,43829.34
01/10/2021,43829.34,48470.13,43304.82,48164.35
02/10/2021,48164.35,48347.69,47468.49,47669.02
03/10/2021,47669.02,49185.34,47137.07,48234.05
04/10/2021,48234.05,49501.21,46944.28,49276.91
05/10/2021,49276.91,51885.03,49087.72,51504.27
06/10/2021,51504.27,55656.67,50439.32,55345.85
07/10/2021,55343.24,55359.77,53391.93,53797.21
08/10/2021,53796.22,56047.91,53666.09,53949.29
09/10/2021,53949.29,55485.2,53696.32,54968.04
10/10/2021,54968.04,56473.63,54131.52,54700.24
11/10/2021,54700.24,57825.98,54448.68,57498.8
12/10/2021,57498.8,57646.93,54098.22,56010.9
13/10/2021,56010.9,57768.98,54279.61,57369.0
14/10/2021,57369.0,58514.76,56854.38,57359.21
15/10/2021,57359.21,62889.98,56885.66,61684.96
16/10/2021,61684.96,62341.46,60153.79,60877.77
17/10/2021,60877.77,61698.1,59050.3,61520.54
18/10/2021,61520.54,62662.72,59925.93,62038.16
19/10/2021,62038.16,64468.7,61410.11,64283.97
20/10/2021,64283.97,66980.66,63543.7,66021.02
21/10/2021,66021.02,66645.73,62076.16,62283.96
22/10/2021,62283.96,63731.17,60017.23,60693.59
23/10/2021,60693.59,61733.43,59705.11,61313.09
24/10/2021,61313.09,61481.25,59529.34,60863.56
25/10/2021,60863.56,63709.97,60658.35,63089.04
26/10/2021,63089.04,63290.04,59868.68,60315.68
27/10/2021,60315.68,61473.0,58128.18,58464.42
28/10/2021,58464.42,62252.08,58145.43,60610.11
29/10/2021,60610.11,62967.45,60269.97,62282.5
30/10/2021,62282.5,62371.52,60774.38,61891.91
31/10/2021,61891.91,62420.57,60022.06,61349.75
01/11/2021,61349.75,62482.31,59554.88,60960.98
02/11/2021,60960.98,64283.57,60677.48,63260.05
03/11/2021,63260.05,63553.52,61057.89,62929.93
04/11/2021,62929.93,63102.86,60745.84,61448.47
05/11/2021,61448.47,62621.97,60789.16,61019.66
06/11/2021,61019.66,61594.16,60130.85,61529.76
07/11/2021,61529.76,63309.57,61406.56,63302.78
08/11/2021,63302.78,67755.46,63302.78,67549.14
09/11/2021,67549.14,68514.26,66312.42,66939.24
10/11/2021,66939.24,68978.64,63196.25,64926.06
11/11/2021,64926.06,65585.68,64130.37,64820.8
12/11/2021,64820.8,65466.0,62315.02,64156.3
13/11/2021,64156.3,64967.34,63406.98,64409.56
14/11/2021,64409.56,65509.06,63616.33,65509.06
15/11/2021,65509.06,66335.42,63442.58,63614.06
16/11/2021,63614.06,63614.53,58745.71,60108.9
17/11/2021,60108.9,60837.09,58566.05,60365.6
18/11/2021,60365.6,60964.37,56535.61,56930.68
19/11/2021,56930.68,58403.92,55655.03,58136.22
20/11/2021,58136.22,59901.9,57450.63,59769.66
21/11/2021,59769.66,60058.65,58575.6,58700.83
22/11/2021,58700.83,59391.98,55673.01,56303.06
23/11/2021,56303.06,57873.77,55485.59,57566.6
24/11/2021,57566.6,57740.34,55899.88,57175.09
25/11/2021,57175.09,59437.04,57056.64,58966.99
26/11/2021,58966.99,59201.95,53575.54,53788.22
27/11/2021,53788.22,55316.65,53668.95,54805.03
28/11/2021,54805.03,57475.26,53436.05,57331.41
29/11/2021,57331.41,58898.57,56752.37,57839.55
30/11/2021,57839.55,59226.33,55931.33,56975.35
01/12/2021,56975.35,59096.53,56505.99,57227.97
02/12/2021,57227.97,57409.48,55850.4,56522.76
03/12/2021,56522.76,57639.15,52493.23,53663.25
04/12/2021,53663.25,53871.2,43563.07,49243.39
05/12/2021,49243.39,49764.31,47840.63,49465.5
06/12/2021,49465.5,50986.02,47260.2,50552.83
07/12/2021,50552.83,51953.27,50083.33,50633.01
08/12/2021,50633.01,51215.6,48711.85,50513.04
09/12/2021,50513.04,50829.41,47347.73,47593.85
10/12/2021,47593.85,50047.85,46989.42,47191.14
